Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Altitude,Device,DeviceSt, SensorID,Value
2020,7,15,20,6,17,-99.989997,-99.989997,-99.989997,4,1,45,8.28
2020,7,15,20,7,17,-99.989997,-99.989997,-99.989997,4,1,45,8.28
2020,7,15,20,8,17,-99.989997,-99.989997,-99.989997,4,1,45,14.96
2020,7,15,20,9,17,-99.989997,-99.989997,-99.989997,4,1,45,17.12
2020,7,15,20,10,17,-99.989997,-99.989997,-99.989997,4,1,45,25.96
2020,7,15,20,11,16,-99.989997,-99.989997,-99.989997,4,1,45,32.64
2020,7,15,20,12,16,-99.989997,-99.989997,-99.989997,4,1,45,39.33
2020,7,15,20,13,17,-99.989997,-99.989997,-99.989997,4,1,45,39.33
2020,7,15,20,14,17,-99.989997,-99.989997,-99.989997,4,1,45,37.17
2020,7,15,20,15,17,-99.989997,-99.989997,-99.989997,4,1,45,35.01
2020,7,15,20,16,17,-99.989997,-99.989997,-99.989997,4,1,45,35.01
2020,7,15,20,17,17,-99.989997,-99.989997,-99.989997,4,1,45,37.17
2020,7,15,20,18,17,-99.989997,-99.989997,-99.989997,4,1,45,30.48
2020,7,15,20,19,17,-99.989997,-99.989997,-99.989997,4,1,45,23.80
2020,7,15,20,20,16,-99.989997,-99.989997,-99.989997,4,1,45,23.80
2020,7,15,20,21,17,-99.989997,-99.989997,-99.989997,4,1,45,23.80
2020,7,15,20,22,17,-99.989997,-99.989997,-99.989997,4,1,45,17.12
2020,7,15,20,23,17,-99.989997,-99.989997,-99.989997,4,1,45,8.28
2020,7,15,20,24,17,-99.989997,-99.989997,-99.989997,4,1,45,19.28
2020,7,15,20,25,17,-99.989997,-99.989997,-99.989997,4,1,45,19.28
2020,7,15,20,26,17,-99.989997,-99.989997,-99.989997,4,1,45,12.59
2020,7,15,20,27,16,-99.989997,-99.989997,-99.989997,4,1,45,10.44
2020,7,15,20,28,17,-99.989997,-99.989997,-99.989997,4,1,45,17.12
2020,7,15,20,29,17,-99.989997,-99.989997,-99.989997,4,1,45,12.80
2020,7,15,20,30,17,-99.989997,-99.989997,-99.989997,4,1,45,12.80
2020,7,15,20,31,17,-99.989997,-99.989997,-99.989997,4,1,45,19.48
2020,7,15,20,32,17,-99.989997,-99.989997,-99.989997,4,1,45,28.33
2020,7,15,20,33,17,-99.989997,-99.989997,-99.989997,4,1,45,23.80
2020,7,15,20,34,16,-99.989997,-99.989997,-99.989997,4,1,45,19.28
2020,7,15,20,35,16,-99.989997,-99.989997,-99.989997,4,1,45,14.75
2020,7,15,20,36,16,-99.989997,-99.989997,-99.989997,4,1,45,10.23
2020,7,15,20,37,17,-99.989997,-99.989997,-99.989997,4,1,45,1.39
2020,7,15,20,38,17,-99.989997,-99.989997,-99.989997,4,1,45,3.54
2020,7,15,20,39,17,-99.989997,-99.989997,-99.989997,4,1,45,4.19
2020,7,15,20,40,17,-99.989997,-99.989997,-99.989997,4,1,45,2.03
2020,7,15,20,41,17,-99.989997,-99.989997,-99.989997,4,1,45,2.03
2020,7,15,20,42,16,-99.989997,-99.989997,-99.989997,4,1,45,4.19
2020,7,15,20,43,16,-99.989997,-99.989997,-99.989997,4,1,45,4.19
2020,7,15,20,44,16,-99.989997,-99.989997,-99.989997,4,1,45,-0.12
2020,7,15,20,45,16,-99.989997,-99.989997,-99.989997,4,1,45,2.03
2020,7,15,20,46,16,-99.989997,-99.989997,-99.989997,4,1,45,-0.12
2020,7,15,20,47,16,-99.989997,-99.989997,-99.989997,4,1,45,-0.12
2020,7,15,20,48,16,-99.989997,-99.989997,-99.989997,4,1,45,-3.79
2020,7,15,20,49,16,-99.989997,-99.989997,-99.989997,4,1,45,-2.28
2020,7,15,20,50,16,-99.989997,-99.989997,-99.989997,4,1,45,-4.44
2020,7,15,20,51,16,-99.989997,-99.989997,-99.989997,4,1,45,-4.44
2020,7,15,20,52,15,-99.989997,-99.989997,-99.989997,4,1,45,-6.60
2020,7,15,20,53,15,-99.989997,-99.989997,-99.989997,4,1,45,-10.92
2020,7,15,20,54,16,-99.989997,-99.989997,-99.989997,4,1,45,-10.92
2020,7,15,20,55,16,-99.989997,-99.989997,-99.989997,4,1,45,-12.43
2020,7,15,20,56,16,-99.989997,-99.989997,-99.989997,4,1,45,-13.94
2020,7,15,20,57,16,-99.989997,-99.989997,-99.989997,4,1,45,-11.78
2020,7,15,20,58,16,-99.989997,-99.989997,-99.989997,4,1,45,-3.79
2020,7,15,20,59,16,-99.989997,-99.989997,-99.989997,4,1,45,2.89
2020,7,15,21,0,16,-99.989997,-99.989997,-99.989997,4,1,45,6.56
2020,7,15,21,1,15,-99.989997,-99.989997,-99.989997,4,1,45,11.08
2020,7,15,21,2,16,-99.989997,-99.989997,-99.989997,4,1,45,15.61
2020,7,15,21,3,16,-99.989997,-99.989997,-99.989997,4,1,45,13.45
2020,7,15,21,4,16,-99.989997,-99.989997,-99.989997,4,1,45,6.77
2020,7,15,21,5,16,-99.989997,-99.989997,-99.989997,4,1,45,11.29
2020,7,15,21,6,16,-99.989997,-99.989997,-99.989997,4,1,45,14.96
2020,7,15,21,7,16,-99.989997,-99.989997,-99.989997,4,1,45,11.29
2020,7,15,21,8,16,-99.989997,-99.989997,-99.989997,4,1,45,22.50
2020,7,15,21,9,15,-99.989997,-99.989997,-99.989997,4,1,45,29.18
2020,7,15,21,10,15,-99.989997,-99.989997,-99.989997,4,1,45,29.18
2020,7,15,21,11,16,-99.989997,-99.989997,-99.989997,4,1,45,29.18
