Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Altitude,Device,DeviceSt, SensorID,Value
2020,7,14,18,36,9,-99.989997,-99.989997,-99.989997,4,0,41,6.41
2020,7,14,18,37,9,-99.989997,-99.989997,-99.989997,4,0,41,8.93
2020,7,14,18,38,9,-99.989997,-99.989997,-99.989997,4,0,41,3.89
2020,7,14,18,39,9,-99.989997,-99.989997,-99.989997,4,0,41,3.89
2020,7,14,18,40,9,-99.989997,-99.989997,-99.989997,4,0,41,3.89
2020,7,14,18,41,8,-99.989997,-99.989997,-99.989997,4,0,41,3.89
2020,7,14,18,42,8,-99.989997,-99.989997,-99.989997,4,0,41,3.89
2020,7,14,18,43,9,-99.989997,-99.989997,-99.989997,4,0,41,8.93
2020,7,14,18,44,9,-99.989997,-99.989997,-99.989997,4,0,41,13.96
2020,7,14,18,45,9,-99.989997,-99.989997,-99.989997,4,0,41,13.96
2020,7,14,18,46,9,-99.989997,-99.989997,-99.989997,4,0,41,11.44
2020,7,14,18,47,9,-99.989997,-99.989997,-99.989997,4,0,41,8.93
2020,7,14,18,48,9,-99.989997,-99.989997,-99.989997,4,0,41,8.93
2020,7,14,18,49,8,-99.989997,-99.989997,-99.989997,4,0,41,6.41
2020,7,14,18,50,8,-99.989997,-99.989997,-99.989997,4,0,41,6.41
2020,7,14,18,51,9,-99.989997,-99.989997,-99.989997,4,0,41,6.41
2020,7,14,18,52,9,-99.989997,-99.989997,-99.989997,4,0,41,8.93
2020,7,14,18,53,9,-99.989997,-99.989997,-99.989997,4,0,41,6.41
2020,7,14,18,54,9,-99.989997,-99.989997,-99.989997,4,0,41,3.89
2020,7,14,18,55,9,-99.989997,-99.989997,-99.989997,4,0,41,1.37
2020,7,14,18,56,9,-99.989997,-99.989997,-99.989997,4,0,41,3.89
2020,7,14,18,57,8,-99.989997,-99.989997,-99.989997,4,0,41,-1.15
2020,7,14,18,58,8,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,18,59,9,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,19,0,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,1,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,2,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,3,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,4,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,5,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,6,8,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,19,7,8,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,8,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,9,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,10,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,11,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,19,12,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,19,13,9,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,19,14,9,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,19,15,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,19,16,8,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,17,8,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,18,9,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,19,19,9,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,19,20,9,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,19,21,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,22,8,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,23,8,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,24,8,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,25,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,19,26,8,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,27,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,19,28,8,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,29,8,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,30,8,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,31,7,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,32,8,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,33,8,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,34,8,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,35,8,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,36,8,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,37,8,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,19,38,8,-99.989997,-99.989997,-99.989997,4,1,41,-3.67
2020,7,14,19,39,9,-99.989997,-99.989997,-99.989997,4,1,41,-3.67
2020,7,14,19,40,9,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,19,41,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,42,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,43,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,19,44,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,19,45,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,19,46,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,19,47,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,19,48,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,49,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,19,50,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,19,51,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,52,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,53,9,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,19,54,8,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,19,55,8,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,19,56,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,57,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,19,58,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,19,59,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,20,0,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,20,1,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,20,2,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,3,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,4,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,5,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,6,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,20,7,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,20,8,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,20,9,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,20,10,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,20,11,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,12,9,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,20,13,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,14,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,20,15,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,20,16,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,20,17,9,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,20,18,9,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,20,19,9,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,20,20,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,21,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,22,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,20,23,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,24,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,25,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,26,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,27,9,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,28,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,29,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,30,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,31,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,32,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,33,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,20,34,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,20,35,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,20,36,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,20,37,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,20,38,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,20,39,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,20,40,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,20,41,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,42,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,43,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,44,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,45,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,46,7,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,47,7,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,48,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,49,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,50,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,51,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,20,52,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,20,53,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,54,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,55,7,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,56,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,57,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,58,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,20,59,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,21,0,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,21,1,8,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,21,2,8,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,21,3,7,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,21,4,7,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,21,5,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,21,6,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,7,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,8,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,9,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,10,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,11,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,12,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,13,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,14,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,15,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,16,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,17,8,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,21,18,8,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,21,19,8,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,21,20,7,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,21,21,8,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,21,22,8,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,21,23,8,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,21,24,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,25,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,21,26,8,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,21,27,8,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,21,28,7,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,21,29,8,-99.989997,-99.989997,-99.989997,4,1,41,-1.15
2020,7,14,21,30,8,-99.989997,-99.989997,-99.989997,4,1,41,1.37
2020,7,14,21,31,8,-99.989997,-99.989997,-99.989997,4,1,41,3.89
2020,7,14,21,32,8,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,21,33,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,34,8,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,21,35,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,36,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,37,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,38,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,39,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,40,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,41,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,42,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,43,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,44,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,45,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,46,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,47,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,48,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,49,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,50,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,51,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,52,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,53,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,54,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,55,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,56,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,57,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,58,8,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,21,59,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,22,0,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,22,1,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,22,2,6,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,22,3,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,22,4,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,22,5,7,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,22,6,7,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,22,7,7,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,22,8,7,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,9,7,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,10,6,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,22,11,6,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,22,12,7,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,22,13,7,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,22,14,7,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,22,15,7,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,22,16,7,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,22,17,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,22,18,7,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,19,6,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,20,6,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,22,21,7,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,22,22,7,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,23,7,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,24,7,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,25,7,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,26,6,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,27,6,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,28,7,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,29,7,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,30,7,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,22,31,7,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,32,7,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,22,33,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,34,6,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,35,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,36,7,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,22,37,7,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,22,38,7,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,22,39,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,40,7,-99.989997,-99.989997,-99.989997,4,1,41,21.52
2020,7,14,22,41,7,-99.989997,-99.989997,-99.989997,4,1,41,24.04
2020,7,14,22,42,6,-99.989997,-99.989997,-99.989997,4,1,41,21.52
2020,7,14,22,43,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,44,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,45,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,46,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,47,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,48,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,49,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,50,6,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,51,6,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,52,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,53,7,-99.989997,-99.989997,-99.989997,4,1,41,21.52
2020,7,14,22,54,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,55,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,56,7,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,22,57,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,22,58,7,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,22,59,7,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,23,0,6,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,23,1,7,-99.989997,-99.989997,-99.989997,4,1,41,19.00
2020,7,14,23,2,7,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,23,3,7,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,23,4,7,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,23,5,7,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,23,6,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,23,7,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,23,8,6,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,23,9,7,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,23,10,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,23,11,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,23,12,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,23,13,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,23,14,7,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,23,15,6,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,23,16,6,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,23,17,6,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,23,18,6,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,23,19,7,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,23,20,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,23,21,7,-99.989997,-99.989997,-99.989997,4,1,41,6.41
2020,7,14,23,22,7,-99.989997,-99.989997,-99.989997,4,1,41,8.93
2020,7,14,23,23,7,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,23,24,6,-99.989997,-99.989997,-99.989997,4,1,41,13.96
2020,7,14,23,25,6,-99.989997,-99.989997,-99.989997,4,1,41,11.44
2020,7,14,23,26,6,-99.989997,-99.989997,-99.989997,4,1,41,16.48
2020,7,14,23,27,6,-99.989997,-99.989997,-99.989997,4,1,41,19.00
